timestamp,co2_ppm,temperature_c,humidity_percent,zone
2026-05-04 02:00:00,420.05,30.91,59.1,Dubai_Industrial_Zone_1
2026-05-04 02:30:00,426.72,36.63,39.47,Dubai_Industrial_Zone_1
2026-05-04 03:00:00,427.12,39.04,30.87,Dubai_Industrial_Zone_1
2026-05-04 03:30:00,425.2,38.48,20.0,Dubai_Industrial_Zone_1
2026-05-04 04:00:00,445.84,41.26,20.0,Dubai_Industrial_Zone_1
2026-05-04 04:30:00,435.43,37.82,43.15,Dubai_Industrial_Zone_1
2026-05-04 05:00:00,439.93,40.39,48.27,Dubai_Industrial_Zone_1
2026-05-04 05:30:00,445.78,40.6,30.93,Dubai_Industrial_Zone_1
2026-05-04 06:00:00,442.76,39.66,20.81,Dubai_Industrial_Zone_1
2026-05-04 06:30:00,444.53,39.68,42.18,Dubai_Industrial_Zone_1
2026-05-04 07:00:00,431.4,40.01,48.9,Dubai_Industrial_Zone_1
2026-05-04 07:30:00,436.19,39.23,30.15,Dubai_Industrial_Zone_1
2026-05-04 08:00:00,441.49,40.24,52.71,Dubai_Industrial_Zone_1
2026-05-04 08:30:00,432.7,35.4,28.82,Dubai_Industrial_Zone_1
2026-05-04 09:00:00,433.53,36.16,35.87,Dubai_Industrial_Zone_1
2026-05-04 09:30:00,431.41,34.93,20.0,Dubai_Industrial_Zone_1
2026-05-04 10:00:00,424.75,36.9,29.22,Dubai_Industrial_Zone_1
2026-05-04 10:30:00,428.42,35.04,43.84,Dubai_Industrial_Zone_1
2026-05-04 11:00:00,423.28,33.55,21.06,Dubai_Industrial_Zone_1
2026-05-04 11:30:00,419.31,35.14,43.48,Dubai_Industrial_Zone_1
2026-05-04 12:00:00,411.71,29.49,39.29,Dubai_Industrial_Zone_1
2026-05-04 12:30:00,410.37,33.52,25.09,Dubai_Industrial_Zone_1
2026-05-04 13:00:00,399.95,30.95,24.25,Dubai_Industrial_Zone_1
2026-05-04 13:30:00,407.19,30.32,57.16,Dubai_Industrial_Zone_1
2026-05-04 14:00:00,395.98,31.24,28.61,Dubai_Industrial_Zone_1
2026-05-04 14:30:00,381.73,28.94,39.17,Dubai_Industrial_Zone_1
2026-05-04 15:00:00,383.32,26.67,55.67,Dubai_Industrial_Zone_1
2026-05-04 15:30:00,381.99,27.64,45.13,Dubai_Industrial_Zone_1
2026-05-04 16:00:00,379.61,26.56,39.81,Dubai_Industrial_Zone_1
2026-05-04 16:30:00,380.51,24.31,36.67,Dubai_Industrial_Zone_1
2026-05-04 17:00:00,376.81,24.45,47.98,Dubai_Industrial_Zone_1
2026-05-04 17:30:00,386.62,25.9,52.02,Dubai_Industrial_Zone_1
2026-05-04 18:00:00,385.34,26.36,47.82,Dubai_Industrial_Zone_1
2026-05-04 18:30:00,383.41,24.95,41.56,Dubai_Industrial_Zone_1
2026-05-04 19:00:00,376.66,22.08,34.93,Dubai_Industrial_Zone_1
2026-05-04 19:30:00,372.18,27.27,46.62,Dubai_Industrial_Zone_1
2026-05-04 20:00:00,372.8,26.86,48.36,Dubai_Industrial_Zone_1
2026-05-04 20:30:00,381.11,24.54,49.85,Dubai_Industrial_Zone_1
2026-05-04 21:00:00,389.36,27.38,40.28,Dubai_Industrial_Zone_1
2026-05-04 21:30:00,386.69,26.16,60.0,Dubai_Industrial_Zone_1
2026-05-04 22:00:00,399.22,27.61,55.48,Dubai_Industrial_Zone_1
2026-05-04 22:30:00,401.33,34.6,25.6,Dubai_Industrial_Zone_1
2026-05-04 23:00:00,393.76,28.67,24.9,Dubai_Industrial_Zone_1
2026-05-04 23:30:00,409.46,28.61,47.07,Dubai_Industrial_Zone_1
2026-05-05 00:00:00,406.5,32.3,54.63,Dubai_Industrial_Zone_1
2026-05-05 00:30:00,413.86,33.98,55.34,Dubai_Industrial_Zone_1
2026-05-05 01:00:00,411.19,34.17,33.89,Dubai_Industrial_Zone_1
2026-05-05 01:30:00,426.87,34.65,48.68,Dubai_Industrial_Zone_1
2026-05-05 02:00:00,428.67,35.48,33.34,Dubai_Industrial_Zone_1
2026-05-05 02:30:00,433.35,41.95,20.0,Dubai_Industrial_Zone_1
2026-05-05 03:00:00,428.58,32.46,36.71,Dubai_Industrial_Zone_1
2026-05-05 03:30:00,436.91,38.12,29.76,Dubai_Industrial_Zone_1
2026-05-05 04:00:00,428.77,36.2,36.42,Dubai_Industrial_Zone_1
2026-05-05 04:30:00,436.28,39.3,48.48,Dubai_Industrial_Zone_1
2026-05-05 05:00:00,434.37,36.4,49.29,Dubai_Industrial_Zone_1
2026-05-05 05:30:00,436.26,40.45,20.0,Dubai_Industrial_Zone_1
2026-05-05 06:00:00,441.49,39.95,51.66,Dubai_Industrial_Zone_1
2026-05-05 06:30:00,440.34,43.66,35.39,Dubai_Industrial_Zone_1
2026-05-05 07:00:00,435.1,34.74,27.1,Dubai_Industrial_Zone_1
2026-05-05 07:30:00,442.58,43.1,23.63,Dubai_Industrial_Zone_1
2026-05-05 08:00:00,431.02,42.84,49.46,Dubai_Industrial_Zone_1
2026-05-05 08:30:00,441.58,38.75,44.43,Dubai_Industrial_Zone_1
2026-05-05 09:00:00,434.75,37.43,30.41,Dubai_Industrial_Zone_1
2026-05-05 09:30:00,429.21,35.46,42.09,Dubai_Industrial_Zone_1
2026-05-05 10:00:00,428.62,35.9,34.1,Dubai_Industrial_Zone_1
2026-05-05 10:30:00,420.17,35.86,22.96,Dubai_Industrial_Zone_1
2026-05-05 11:00:00,415.04,35.47,35.71,Dubai_Industrial_Zone_1
2026-05-05 11:30:00,404.57,30.58,21.65,Dubai_Industrial_Zone_1
2026-05-05 12:00:00,408.67,30.7,33.77,Dubai_Industrial_Zone_1
2026-05-05 12:30:00,403.27,28.62,35.83,Dubai_Industrial_Zone_1
2026-05-05 13:00:00,403.46,28.57,28.45,Dubai_Industrial_Zone_1
2026-05-05 13:30:00,395.23,30.03,51.46,Dubai_Industrial_Zone_1
2026-05-05 14:00:00,395.18,27.71,29.65,Dubai_Industrial_Zone_1
2026-05-05 14:30:00,388.48,27.1,37.03,Dubai_Industrial_Zone_1
2026-05-05 15:00:00,390.72,25.11,60.0,Dubai_Industrial_Zone_1
2026-05-05 15:30:00,382.46,25.55,39.08,Dubai_Industrial_Zone_1
2026-05-05 16:00:00,386.65,21.68,55.91,Dubai_Industrial_Zone_1
2026-05-05 16:30:00,380.93,27.02,50.09,Dubai_Industrial_Zone_1
2026-05-05 17:00:00,386.91,20.56,60.0,Dubai_Industrial_Zone_1
2026-05-05 17:30:00,373.72,22.59,44.9,Dubai_Industrial_Zone_1
2026-05-05 18:00:00,380.92,25.85,36.02,Dubai_Industrial_Zone_1
2026-05-05 18:30:00,376.55,29.54,48.15,Dubai_Industrial_Zone_1
2026-05-05 19:00:00,380.3,22.04,57.8,Dubai_Industrial_Zone_1
2026-05-05 19:30:00,382.33,24.41,40.55,Dubai_Industrial_Zone_1
2026-05-05 20:00:00,386.74,24.45,59.45,Dubai_Industrial_Zone_1
2026-05-05 20:30:00,385.97,27.03,47.9,Dubai_Industrial_Zone_1
2026-05-05 21:00:00,388.29,29.92,56.5,Dubai_Industrial_Zone_1
2026-05-05 21:30:00,387.11,29.45,31.12,Dubai_Industrial_Zone_1
2026-05-05 22:00:00,400.73,27.25,60.0,Dubai_Industrial_Zone_1
2026-05-05 22:30:00,399.88,28.56,47.12,Dubai_Industrial_Zone_1
2026-05-05 23:00:00,409.43,27.67,53.96,Dubai_Industrial_Zone_1
2026-05-05 23:30:00,409.72,30.57,41.05,Dubai_Industrial_Zone_1
2026-05-06 00:00:00,410.68,31.15,32.45,Dubai_Industrial_Zone_1
2026-05-06 00:30:00,414.8,30.11,44.54,Dubai_Industrial_Zone_1
2026-05-06 01:00:00,410.35,34.5,42.85,Dubai_Industrial_Zone_1
2026-05-06 01:30:00,412.73,35.79,20.0,Dubai_Industrial_Zone_1
2026-05-06 02:00:00,429.81,35.47,27.51,Dubai_Industrial_Zone_1
2026-05-06 02:30:00,426.52,34.02,32.74,Dubai_Industrial_Zone_1
2026-05-06 03:00:00,433.63,32.82,43.86,Dubai_Industrial_Zone_1
2026-05-06 03:30:00,436.38,36.14,39.48,Dubai_Industrial_Zone_1
2026-05-06 04:00:00,443.56,41.88,29.25,Dubai_Industrial_Zone_1
2026-05-06 04:30:00,440.73,39.5,39.22,Dubai_Industrial_Zone_1
2026-05-06 05:00:00,439.17,38.95,23.67,Dubai_Industrial_Zone_1
2026-05-06 05:30:00,437.5,38.87,35.19,Dubai_Industrial_Zone_1
2026-05-06 06:00:00,440.22,39.88,20.0,Dubai_Industrial_Zone_1
2026-05-06 06:30:00,443.04,37.01,45.55,Dubai_Industrial_Zone_1
2026-05-06 07:00:00,442.63,41.14,20.0,Dubai_Industrial_Zone_1
2026-05-06 07:30:00,431.46,40.79,34.11,Dubai_Industrial_Zone_1
2026-05-06 08:00:00,442.11,39.48,20.0,Dubai_Industrial_Zone_1
2026-05-06 08:30:00,434.4,40.82,45.45,Dubai_Industrial_Zone_1
2026-05-06 09:00:00,425.92,38.55,40.21,Dubai_Industrial_Zone_1
2026-05-06 09:30:00,435.67,36.2,43.53,Dubai_Industrial_Zone_1
2026-05-06 10:00:00,438.0,38.0,42.56,Dubai_Industrial_Zone_1
2026-05-06 10:30:00,419.85,34.93,25.49,Dubai_Industrial_Zone_1
2026-05-06 11:00:00,419.22,32.75,36.48,Dubai_Industrial_Zone_1
2026-05-06 11:30:00,416.79,32.78,21.11,Dubai_Industrial_Zone_1
2026-05-06 12:00:00,410.07,34.61,54.67,Dubai_Industrial_Zone_1
2026-05-06 12:30:00,405.59,33.05,21.1,Dubai_Industrial_Zone_1
2026-05-06 13:00:00,401.44,30.57,56.14,Dubai_Industrial_Zone_1
2026-05-06 13:30:00,394.68,28.72,24.84,Dubai_Industrial_Zone_1
2026-05-06 14:00:00,398.91,28.49,41.12,Dubai_Industrial_Zone_1
2026-05-06 14:30:00,391.83,25.79,50.58,Dubai_Industrial_Zone_1
2026-05-06 15:00:00,387.84,23.95,37.97,Dubai_Industrial_Zone_1
2026-05-06 15:30:00,389.88,19.07,56.14,Dubai_Industrial_Zone_1
2026-05-06 16:00:00,386.4,22.47,49.7,Dubai_Industrial_Zone_1
2026-05-06 16:30:00,392.58,24.58,60.0,Dubai_Industrial_Zone_1
2026-05-06 17:00:00,383.64,21.48,60.0,Dubai_Industrial_Zone_1
2026-05-06 17:30:00,379.79,22.22,56.33,Dubai_Industrial_Zone_1
2026-05-06 18:00:00,374.5,23.53,33.94,Dubai_Industrial_Zone_1
2026-05-06 18:30:00,377.9,23.73,60.0,Dubai_Industrial_Zone_1
2026-05-06 19:00:00,385.86,24.93,32.05,Dubai_Industrial_Zone_1
2026-05-06 19:30:00,376.97,25.46,51.04,Dubai_Industrial_Zone_1
2026-05-06 20:00:00,390.64,22.46,56.75,Dubai_Industrial_Zone_1
2026-05-06 20:30:00,386.72,28.0,30.25,Dubai_Industrial_Zone_1
2026-05-06 21:00:00,382.16,27.16,60.0,Dubai_Industrial_Zone_1
2026-05-06 21:30:00,395.67,27.44,33.41,Dubai_Industrial_Zone_1
2026-05-06 22:00:00,403.0,26.44,55.27,Dubai_Industrial_Zone_1
2026-05-06 22:30:00,400.61,26.83,60.0,Dubai_Industrial_Zone_1
2026-05-06 23:00:00,389.16,29.09,25.02,Dubai_Industrial_Zone_1
2026-05-06 23:30:00,405.95,33.74,53.59,Dubai_Industrial_Zone_1
2026-05-07 00:00:00,406.73,30.24,54.34,Dubai_Industrial_Zone_1
2026-05-07 00:30:00,416.82,37.66,40.78,Dubai_Industrial_Zone_1
2026-05-07 01:00:00,414.63,35.27,47.65,Dubai_Industrial_Zone_1
2026-05-07 01:30:00,421.09,33.84,24.63,Dubai_Industrial_Zone_1
2026-05-07 02:00:00,424.28,36.68,35.19,Dubai_Industrial_Zone_1
2026-05-07 02:30:00,432.86,38.06,44.36,Dubai_Industrial_Zone_1
2026-05-07 03:00:00,426.29,39.1,20.0,Dubai_Industrial_Zone_1
2026-05-07 03:30:00,432.67,39.57,21.81,Dubai_Industrial_Zone_1
2026-05-07 04:00:00,441.4,37.36,42.35,Dubai_Industrial_Zone_1
2026-05-07 04:30:00,435.45,45.94,34.65,Dubai_Industrial_Zone_1
2026-05-07 05:00:00,439.65,40.54,30.92,Dubai_Industrial_Zone_1
2026-05-07 05:30:00,439.92,41.45,20.0,Dubai_Industrial_Zone_1
2026-05-07 06:00:00,438.24,42.1,46.18,Dubai_Industrial_Zone_1
2026-05-07 06:30:00,425.48,38.24,41.21,Dubai_Industrial_Zone_1
2026-05-07 07:00:00,441.3,40.69,20.0,Dubai_Industrial_Zone_1
2026-05-07 07:30:00,437.03,40.88,20.0,Dubai_Industrial_Zone_1
2026-05-07 08:00:00,439.78,37.25,36.03,Dubai_Industrial_Zone_1
2026-05-07 08:30:00,426.44,36.91,35.51,Dubai_Industrial_Zone_1
2026-05-07 09:00:00,436.95,34.97,56.24,Dubai_Industrial_Zone_1
2026-05-07 09:30:00,424.39,37.7,31.58,Dubai_Industrial_Zone_1
2026-05-07 10:00:00,421.86,33.22,46.79,Dubai_Industrial_Zone_1
2026-05-07 10:30:00,420.67,37.78,22.43,Dubai_Industrial_Zone_1
2026-05-07 11:00:00,424.83,33.52,20.0,Dubai_Industrial_Zone_1
2026-05-07 11:30:00,417.16,29.81,47.87,Dubai_Industrial_Zone_1
2026-05-07 12:00:00,408.88,36.59,33.16,Dubai_Industrial_Zone_1
2026-05-07 12:30:00,408.56,32.45,44.52,Dubai_Industrial_Zone_1
2026-05-07 13:00:00,393.3,31.98,42.18,Dubai_Industrial_Zone_1
2026-05-07 13:30:00,400.15,27.47,34.91,Dubai_Industrial_Zone_1
2026-05-07 14:00:00,395.22,29.96,54.44,Dubai_Industrial_Zone_1
2026-05-07 14:30:00,392.61,25.31,60.0,Dubai_Industrial_Zone_1
2026-05-07 15:00:00,396.73,25.15,45.16,Dubai_Industrial_Zone_1
2026-05-07 15:30:00,375.92,25.06,42.0,Dubai_Industrial_Zone_1
2026-05-07 16:00:00,384.65,23.45,27.04,Dubai_Industrial_Zone_1
2026-05-07 16:30:00,380.76,22.91,48.99,Dubai_Industrial_Zone_1
2026-05-07 17:00:00,375.7,25.27,26.42,Dubai_Industrial_Zone_1
2026-05-07 17:30:00,378.49,23.5,40.27,Dubai_Industrial_Zone_1
2026-05-07 18:00:00,380.68,24.17,46.13,Dubai_Industrial_Zone_1
2026-05-07 18:30:00,381.58,26.36,27.75,Dubai_Industrial_Zone_1
2026-05-07 19:00:00,375.48,23.49,48.0,Dubai_Industrial_Zone_1
2026-05-07 19:30:00,381.19,25.36,49.7,Dubai_Industrial_Zone_1
2026-05-07 20:00:00,387.74,27.04,27.04,Dubai_Industrial_Zone_1
2026-05-07 20:30:00,386.02,26.99,59.34,Dubai_Industrial_Zone_1
2026-05-07 21:00:00,385.13,29.25,38.0,Dubai_Industrial_Zone_1
2026-05-07 21:30:00,394.69,28.44,44.16,Dubai_Industrial_Zone_1
2026-05-07 22:00:00,394.97,26.26,53.72,Dubai_Industrial_Zone_1
2026-05-07 22:30:00,401.88,27.4,24.22,Dubai_Industrial_Zone_1
2026-05-07 23:00:00,406.49,28.79,35.76,Dubai_Industrial_Zone_1
2026-05-07 23:30:00,403.4,29.06,47.28,Dubai_Industrial_Zone_1
2026-05-08 00:00:00,412.35,32.15,53.17,Dubai_Industrial_Zone_1
2026-05-08 00:30:00,398.06,33.13,21.62,Dubai_Industrial_Zone_1
2026-05-08 01:00:00,417.3,33.39,21.12,Dubai_Industrial_Zone_1
2026-05-08 01:30:00,426.2,33.11,31.66,Dubai_Industrial_Zone_1
2026-05-08 02:00:00,426.94,32.7,25.33,Dubai_Industrial_Zone_1
2026-05-08 02:30:00,431.43,37.75,42.02,Dubai_Industrial_Zone_1
2026-05-08 03:00:00,426.06,38.12,42.11,Dubai_Industrial_Zone_1
2026-05-08 03:30:00,427.25,39.48,28.66,Dubai_Industrial_Zone_1
2026-05-08 04:00:00,439.01,37.91,27.07,Dubai_Industrial_Zone_1
2026-05-08 04:30:00,447.51,38.94,22.61,Dubai_Industrial_Zone_1
2026-05-08 05:00:00,441.91,39.28,20.0,Dubai_Industrial_Zone_1
2026-05-08 05:30:00,435.96,38.09,54.22,Dubai_Industrial_Zone_1
2026-05-08 06:00:00,440.95,41.03,21.01,Dubai_Industrial_Zone_1
2026-05-08 06:30:00,438.9,37.25,40.68,Dubai_Industrial_Zone_1
2026-05-08 07:00:00,446.58,40.26,39.7,Dubai_Industrial_Zone_1
2026-05-08 07:30:00,435.03,36.55,50.75,Dubai_Industrial_Zone_1
2026-05-08 08:00:00,437.33,40.18,25.54,Dubai_Industrial_Zone_1
2026-05-08 08:30:00,435.16,40.72,34.75,Dubai_Industrial_Zone_1
2026-05-08 09:00:00,432.59,35.83,32.08,Dubai_Industrial_Zone_1
2026-05-08 09:30:00,425.09,34.27,41.19,Dubai_Industrial_Zone_1
2026-05-08 10:00:00,422.79,33.41,50.65,Dubai_Industrial_Zone_1
2026-05-08 10:30:00,423.8,37.99,37.15,Dubai_Industrial_Zone_1
2026-05-08 11:00:00,423.44,34.77,40.99,Dubai_Industrial_Zone_1
2026-05-08 11:30:00,410.91,30.81,48.89,Dubai_Industrial_Zone_1
2026-05-08 12:00:00,406.42,31.57,33.72,Dubai_Industrial_Zone_1
2026-05-08 12:30:00,411.48,33.61,50.02,Dubai_Industrial_Zone_1
2026-05-08 13:00:00,404.15,30.01,21.91,Dubai_Industrial_Zone_1
2026-05-08 13:30:00,398.57,30.42,52.03,Dubai_Industrial_Zone_1
2026-05-08 14:00:00,392.77,30.24,47.16,Dubai_Industrial_Zone_1
2026-05-08 14:30:00,386.88,26.1,52.35,Dubai_Industrial_Zone_1
2026-05-08 15:00:00,390.41,24.64,41.97,Dubai_Industrial_Zone_1
2026-05-08 15:30:00,384.46,25.51,49.35,Dubai_Industrial_Zone_1
2026-05-08 16:00:00,389.97,26.56,60.0,Dubai_Industrial_Zone_1
2026-05-08 16:30:00,385.14,25.74,36.81,Dubai_Industrial_Zone_1
2026-05-08 17:00:00,375.37,20.89,52.11,Dubai_Industrial_Zone_1
2026-05-08 17:30:00,391.12,23.32,43.22,Dubai_Industrial_Zone_1
2026-05-08 18:00:00,375.06,23.21,35.9,Dubai_Industrial_Zone_1
2026-05-08 18:30:00,376.8,29.56,28.04,Dubai_Industrial_Zone_1
2026-05-08 19:00:00,376.86,25.88,35.28,Dubai_Industrial_Zone_1
2026-05-08 19:30:00,386.31,23.91,47.1,Dubai_Industrial_Zone_1
2026-05-08 20:00:00,388.8,22.5,36.17,Dubai_Industrial_Zone_1
2026-05-08 20:30:00,380.05,25.01,32.23,Dubai_Industrial_Zone_1
2026-05-08 21:00:00,394.24,27.01,26.5,Dubai_Industrial_Zone_1
2026-05-08 21:30:00,398.45,30.04,32.66,Dubai_Industrial_Zone_1
2026-05-08 22:00:00,392.9,27.02,48.68,Dubai_Industrial_Zone_1
2026-05-08 22:30:00,391.23,27.5,39.33,Dubai_Industrial_Zone_1
2026-05-08 23:00:00,400.62,28.89,51.07,Dubai_Industrial_Zone_1
2026-05-08 23:30:00,408.08,29.57,45.46,Dubai_Industrial_Zone_1
2026-05-09 00:00:00,402.56,34.85,46.84,Dubai_Industrial_Zone_1
2026-05-09 00:30:00,420.03,31.15,24.28,Dubai_Industrial_Zone_1
2026-05-09 01:00:00,413.56,35.39,30.76,Dubai_Industrial_Zone_1
2026-05-09 01:30:00,432.27,33.4,30.43,Dubai_Industrial_Zone_1
2026-05-09 02:00:00,434.86,38.67,20.0,Dubai_Industrial_Zone_1
2026-05-09 02:30:00,431.15,39.95,53.13,Dubai_Industrial_Zone_1
2026-05-09 03:00:00,428.49,37.69,34.97,Dubai_Industrial_Zone_1
2026-05-09 03:30:00,433.92,40.65,20.0,Dubai_Industrial_Zone_1
2026-05-09 04:00:00,434.29,39.39,45.96,Dubai_Industrial_Zone_1
2026-05-09 04:30:00,432.62,40.49,34.44,Dubai_Industrial_Zone_1
2026-05-09 05:00:00,449.3,41.74,25.14,Dubai_Industrial_Zone_1
2026-05-09 05:30:00,430.75,43.19,38.06,Dubai_Industrial_Zone_1
2026-05-09 06:00:00,434.99,38.52,54.0,Dubai_Industrial_Zone_1
2026-05-09 06:30:00,440.7,40.37,35.67,Dubai_Industrial_Zone_1
2026-05-09 07:00:00,438.64,40.12,20.0,Dubai_Industrial_Zone_1
2026-05-09 07:30:00,435.36,37.76,33.62,Dubai_Industrial_Zone_1
2026-05-09 08:00:00,433.48,37.88,21.75,Dubai_Industrial_Zone_1
2026-05-09 08:30:00,437.4,38.65,26.27,Dubai_Industrial_Zone_1
2026-05-09 09:00:00,428.9,36.62,25.26,Dubai_Industrial_Zone_1
2026-05-09 09:30:00,429.54,39.34,43.79,Dubai_Industrial_Zone_1
2026-05-09 10:00:00,429.1,36.72,47.13,Dubai_Industrial_Zone_1
2026-05-09 10:30:00,423.51,35.89,55.74,Dubai_Industrial_Zone_1
2026-05-09 11:00:00,418.13,36.13,46.15,Dubai_Industrial_Zone_1
2026-05-09 11:30:00,413.91,35.35,28.33,Dubai_Industrial_Zone_1
2026-05-09 12:00:00,407.18,32.87,53.83,Dubai_Industrial_Zone_1
2026-05-09 12:30:00,405.25,31.03,51.15,Dubai_Industrial_Zone_1
2026-05-09 13:00:00,397.19,31.85,57.01,Dubai_Industrial_Zone_1
2026-05-09 13:30:00,400.34,28.79,42.31,Dubai_Industrial_Zone_1
2026-05-09 14:00:00,396.41,26.58,49.99,Dubai_Industrial_Zone_1
2026-05-09 14:30:00,396.07,25.52,30.62,Dubai_Industrial_Zone_1
2026-05-09 15:00:00,387.24,27.2,58.82,Dubai_Industrial_Zone_1
2026-05-09 15:30:00,380.8,28.5,58.33,Dubai_Industrial_Zone_1
2026-05-09 16:00:00,385.2,23.91,60.0,Dubai_Industrial_Zone_1
2026-05-09 16:30:00,383.42,24.42,30.85,Dubai_Industrial_Zone_1
2026-05-09 17:00:00,384.05,24.1,35.0,Dubai_Industrial_Zone_1
2026-05-09 17:30:00,382.6,22.31,60.0,Dubai_Industrial_Zone_1
2026-05-09 18:00:00,380.46,24.38,56.23,Dubai_Industrial_Zone_1
2026-05-09 18:30:00,376.51,23.49,39.04,Dubai_Industrial_Zone_1
2026-05-09 19:00:00,380.88,21.89,45.71,Dubai_Industrial_Zone_1
2026-05-09 19:30:00,381.23,25.94,53.75,Dubai_Industrial_Zone_1
2026-05-09 20:00:00,391.29,25.89,43.07,Dubai_Industrial_Zone_1
2026-05-09 20:30:00,386.56,23.31,27.23,Dubai_Industrial_Zone_1
2026-05-09 21:00:00,383.1,22.67,36.96,Dubai_Industrial_Zone_1
2026-05-09 21:30:00,398.22,25.83,49.63,Dubai_Industrial_Zone_1
2026-05-09 22:00:00,392.94,29.31,35.86,Dubai_Industrial_Zone_1
2026-05-09 22:30:00,397.13,27.14,54.89,Dubai_Industrial_Zone_1
2026-05-09 23:00:00,400.58,30.43,50.49,Dubai_Industrial_Zone_1
2026-05-09 23:30:00,400.96,29.49,44.01,Dubai_Industrial_Zone_1
2026-05-10 00:00:00,403.62,31.21,31.07,Dubai_Industrial_Zone_1
2026-05-10 00:30:00,411.17,33.43,35.95,Dubai_Industrial_Zone_1
2026-05-10 01:00:00,412.68,34.08,45.26,Dubai_Industrial_Zone_1
2026-05-10 01:30:00,420.31,36.38,49.33,Dubai_Industrial_Zone_1
2026-05-10 02:00:00,422.96,34.11,32.15,Dubai_Industrial_Zone_1
2026-05-10 02:30:00,427.58,36.37,28.92,Dubai_Industrial_Zone_1
2026-05-10 03:00:00,437.86,38.8,45.12,Dubai_Industrial_Zone_1
2026-05-10 03:30:00,440.19,38.29,48.59,Dubai_Industrial_Zone_1
2026-05-10 04:00:00,432.22,38.59,41.92,Dubai_Industrial_Zone_1
2026-05-10 04:30:00,437.16,42.11,36.96,Dubai_Industrial_Zone_1
2026-05-10 05:00:00,443.3,41.41,50.7,Dubai_Industrial_Zone_1
2026-05-10 05:30:00,449.09,41.92,23.75,Dubai_Industrial_Zone_1
2026-05-10 06:00:00,431.41,41.88,29.45,Dubai_Industrial_Zone_1
2026-05-10 06:30:00,442.65,42.33,31.36,Dubai_Industrial_Zone_1
2026-05-10 07:00:00,444.94,40.32,50.83,Dubai_Industrial_Zone_1
2026-05-10 07:30:00,443.33,39.1,20.0,Dubai_Industrial_Zone_1
2026-05-10 08:00:00,431.89,42.76,20.0,Dubai_Industrial_Zone_1
2026-05-10 08:30:00,440.9,36.99,41.82,Dubai_Industrial_Zone_1
2026-05-10 09:00:00,430.34,37.08,20.0,Dubai_Industrial_Zone_1
2026-05-10 09:30:00,424.82,38.54,37.1,Dubai_Industrial_Zone_1
2026-05-10 10:00:00,414.36,38.05,38.35,Dubai_Industrial_Zone_1
2026-05-10 10:30:00,414.72,30.59,34.05,Dubai_Industrial_Zone_1
2026-05-10 11:00:00,417.43,31.88,43.23,Dubai_Industrial_Zone_1
2026-05-10 11:30:00,409.21,34.05,46.22,Dubai_Industrial_Zone_1
2026-05-10 12:00:00,412.16,31.44,29.46,Dubai_Industrial_Zone_1
2026-05-10 12:30:00,406.88,32.3,48.66,Dubai_Industrial_Zone_1
2026-05-10 13:00:00,394.37,31.41,59.39,Dubai_Industrial_Zone_1
2026-05-10 13:30:00,405.14,26.99,60.0,Dubai_Industrial_Zone_1
2026-05-10 14:00:00,401.63,26.26,45.83,Dubai_Industrial_Zone_1
2026-05-10 14:30:00,388.1,29.75,53.77,Dubai_Industrial_Zone_1
2026-05-10 15:00:00,396.92,25.44,39.68,Dubai_Industrial_Zone_1
2026-05-10 15:30:00,393.95,24.98,44.27,Dubai_Industrial_Zone_1
2026-05-10 16:00:00,383.03,23.86,33.95,Dubai_Industrial_Zone_1
2026-05-10 16:30:00,385.87,20.27,42.88,Dubai_Industrial_Zone_1
2026-05-10 17:00:00,383.15,25.63,60.0,Dubai_Industrial_Zone_1
2026-05-10 17:30:00,383.12,23.34,56.45,Dubai_Industrial_Zone_1
2026-05-10 18:00:00,377.07,25.54,49.23,Dubai_Industrial_Zone_1
2026-05-10 18:30:00,379.84,24.25,46.43,Dubai_Industrial_Zone_1
2026-05-10 19:00:00,384.39,24.44,40.3,Dubai_Industrial_Zone_1
2026-05-10 19:30:00,375.02,22.19,60.0,Dubai_Industrial_Zone_1
2026-05-10 20:00:00,399.17,26.89,55.01,Dubai_Industrial_Zone_1
2026-05-10 20:30:00,400.07,26.93,57.68,Dubai_Industrial_Zone_1
2026-05-10 21:00:00,389.04,25.06,40.84,Dubai_Industrial_Zone_1
2026-05-10 21:30:00,392.39,24.59,57.77,Dubai_Industrial_Zone_1
2026-05-10 22:00:00,394.51,27.38,31.13,Dubai_Industrial_Zone_1
2026-05-10 22:30:00,395.3,29.31,46.43,Dubai_Industrial_Zone_1
2026-05-10 23:00:00,404.67,33.3,20.0,Dubai_Industrial_Zone_1
2026-05-10 23:30:00,402.9,26.99,52.09,Dubai_Industrial_Zone_1
2026-05-11 00:00:00,412.7,37.02,49.37,Dubai_Industrial_Zone_1
2026-05-11 00:30:00,405.45,34.42,53.05,Dubai_Industrial_Zone_1
2026-05-11 01:00:00,416.24,32.2,45.89,Dubai_Industrial_Zone_1
2026-05-11 01:30:00,427.31,32.16,23.39,Dubai_Industrial_Zone_1
2026-05-11 02:00:00,427.92,36.94,54.76,Dubai_Industrial_Zone_1
2026-05-11 02:30:00,425.96,36.87,43.38,Dubai_Industrial_Zone_1
2026-05-11 03:00:00,430.63,40.59,34.69,Dubai_Industrial_Zone_1
2026-05-11 03:30:00,433.9,39.31,51.94,Dubai_Industrial_Zone_1
